category,title,url,pages,words,outcome,reason
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ338/pdf/PLAW-116publ338.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ338/pdf/PLAW-116publ338.pdf,5,1480,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ337/pdf/PLAW-116publ337.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ337/pdf/PLAW-116publ337.pdf,2,510,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ336/pdf/PLAW-116publ336.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ336/pdf/PLAW-116publ336.pdf,2,694,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ335/pdf/PLAW-116publ335.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ335/pdf/PLAW-116publ335.pdf,1,329,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ334/pdf/PLAW-116publ334.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ334/pdf/PLAW-116publ334.pdf,2,344,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ333/pdf/PLAW-116publ333.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ333/pdf/PLAW-116publ333.pdf,2,538,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ332/pdf/PLAW-116publ332.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ332/pdf/PLAW-116publ332.pdf,2,635,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ331/pdf/PLAW-116publ331.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ331/pdf/PLAW-116publ331.pdf,2,512,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ330/pdf/PLAW-116publ330.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ330/pdf/PLAW-116publ330.pdf,8,3275,skip,too short (8p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ33/pdf/PLAW-116publ33.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ33/pdf/PLAW-116publ33.pdf,2,320,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ329/pdf/PLAW-116publ329.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ329/pdf/PLAW-116publ329.pdf,1,283,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ328/pdf/PLAW-116publ328.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ328/pdf/PLAW-116publ328.pdf,1,211,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ327/pdf/PLAW-116publ327.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ327/pdf/PLAW-116publ327.pdf,2,749,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ326/pdf/PLAW-116publ326.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ326/pdf/PLAW-116publ326.pdf,2,533,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ325/pdf/PLAW-116publ325.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ325/pdf/PLAW-116publ325.pdf,10,3800,skip,too short (10p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ324/pdf/PLAW-116publ324.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ324/pdf/PLAW-116publ324.pdf,1,336,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ323/pdf/PLAW-116publ323.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ323/pdf/PLAW-116publ323.pdf,10,3854,skip,too short (10p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ322/pdf/PLAW-116publ322.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ322/pdf/PLAW-116publ322.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ321/pdf/PLAW-116publ321.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ321/pdf/PLAW-116publ321.pdf,2,742,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ320/pdf/PLAW-116publ320.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ320/pdf/PLAW-116publ320.pdf,1,190,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ32/pdf/PLAW-116publ32.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ32/pdf/PLAW-116publ32.pdf,2,525,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ319/pdf/PLAW-116publ319.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ319/pdf/PLAW-116publ319.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ318/pdf/PLAW-116publ318.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ318/pdf/PLAW-116publ318.pdf,1,218,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ317/pdf/PLAW-116publ317.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ317/pdf/PLAW-116publ317.pdf,4,1002,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ316/pdf/PLAW-116publ316.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ316/pdf/PLAW-116publ316.pdf,1,237,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ315/pdf/PLAW-116publ315.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ315/pdf/PLAW-116publ315.pdf,134,62564,skip,too long (134p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ314/pdf/PLAW-116publ314.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ314/pdf/PLAW-116publ314.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ313/pdf/PLAW-116publ313.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ313/pdf/PLAW-116publ313.pdf,2,393,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ312/pdf/PLAW-116publ312.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ312/pdf/PLAW-116publ312.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ311/pdf/PLAW-116publ311.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ311/pdf/PLAW-116publ311.pdf,1,252,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ310/pdf/PLAW-116publ310.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ310/pdf/PLAW-116publ310.pdf,1,194,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ31/pdf/PLAW-116publ31.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ31/pdf/PLAW-116publ31.pdf,2,400,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ309/pdf/PLAW-116publ309.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ309/pdf/PLAW-116publ309.pdf,5,1485,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ308/pdf/PLAW-116publ308.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ308/pdf/PLAW-116publ308.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ307/pdf/PLAW-116publ307.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ307/pdf/PLAW-116publ307.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ306/pdf/PLAW-116publ306.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ306/pdf/PLAW-116publ306.pdf,1,224,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ305/pdf/PLAW-116publ305.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ305/pdf/PLAW-116publ305.pdf,2,423,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ304/pdf/PLAW-116publ304.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ304/pdf/PLAW-116publ304.pdf,2,694,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ303/pdf/PLAW-116publ303.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ303/pdf/PLAW-116publ303.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ302/pdf/PLAW-116publ302.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ302/pdf/PLAW-116publ302.pdf,2,411,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ301/pdf/PLAW-116publ301.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ301/pdf/PLAW-116publ301.pdf,2,332,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ300/pdf/PLAW-116publ300.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ300/pdf/PLAW-116publ300.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ30/pdf/PLAW-116publ30.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ30/pdf/PLAW-116publ30.pdf,2,559,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ3/pdf/PLAW-116publ3.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ3/pdf/PLAW-116publ3.pdf,4,1083,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ299/pdf/PLAW-116publ299.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ299/pdf/PLAW-116publ299.pdf,4,1353,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ298/pdf/PLAW-116publ298.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ298/pdf/PLAW-116publ298.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ297/pdf/PLAW-116publ297.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ297/pdf/PLAW-116publ297.pdf,2,437,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ296/pdf/PLAW-116publ296.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ296/pdf/PLAW-116publ296.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ295/pdf/PLAW-116publ295.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ295/pdf/PLAW-116publ295.pdf,2,361,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ294/pdf/PLAW-116publ294.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ294/pdf/PLAW-116publ294.pdf,1,250,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ293/pdf/PLAW-116publ293.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ293/pdf/PLAW-116publ293.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ292/pdf/PLAW-116publ292.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ292/pdf/PLAW-116publ292.pdf,2,657,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ291/pdf/PLAW-116publ291.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ291/pdf/PLAW-116publ291.pdf,2,727,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ290/pdf/PLAW-116publ290.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ290/pdf/PLAW-116publ290.pdf,5,1951,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ29/pdf/PLAW-116publ29.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ29/pdf/PLAW-116publ29.pdf,1,173,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ289/pdf/PLAW-116publ289.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ289/pdf/PLAW-116publ289.pdf,4,997,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ288/pdf/PLAW-116publ288.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ288/pdf/PLAW-116publ288.pdf,2,420,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ287/pdf/PLAW-116publ287.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ287/pdf/PLAW-116publ287.pdf,2,559,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ286/pdf/PLAW-116publ286.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ286/pdf/PLAW-116publ286.pdf,3,1044,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ285/pdf/PLAW-116publ285.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ285/pdf/PLAW-116publ285.pdf,1,335,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ284/pdf/PLAW-116publ284.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ284/pdf/PLAW-116publ284.pdf,9,3673,skip,too short (9p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ283/pdf/PLAW-116publ283.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ283/pdf/PLAW-116publ283.pdf,1482,662278,skip,too long (1482p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ282/pdf/PLAW-116publ282.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ282/pdf/PLAW-116publ282.pdf,2,708,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ281/pdf/PLAW-116publ281.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ281/pdf/PLAW-116publ281.pdf,5,1632,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ280/pdf/PLAW-116publ280.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ280/pdf/PLAW-116publ280.pdf,2,395,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ28/pdf/PLAW-116publ28.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ28/pdf/PLAW-116publ28.pdf,2,663,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ279/pdf/PLAW-116publ279.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ279/pdf/PLAW-116publ279.pdf,4,1168,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ278/pdf/PLAW-116publ278.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ278/pdf/PLAW-116publ278.pdf,3,983,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ277/pdf/PLAW-116publ277.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ277/pdf/PLAW-116publ277.pdf,6,1843,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ276/pdf/PLAW-116publ276.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ276/pdf/PLAW-116publ276.pdf,7,2197,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ275/pdf/PLAW-116publ275.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ275/pdf/PLAW-116publ275.pdf,5,1611,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ274/pdf/PLAW-116publ274.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ274/pdf/PLAW-116publ274.pdf,2,509,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ273/pdf/PLAW-116publ273.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ273/pdf/PLAW-116publ273.pdf,5,1579,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ272/pdf/PLAW-116publ272.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ272/pdf/PLAW-116publ272.pdf,3,1035,skip,too short (3p < 15)
acts,Coordinated Ocean Observations and Research Act of 2020,https://www.govinfo.gov/content/pkg/PLAW-116publ271/pdf/PLAW-116publ271.pdf,18,7224,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ270/pdf/PLAW-116publ270.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ270/pdf/PLAW-116publ270.pdf,6,2076,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ27/pdf/PLAW-116publ27.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ27/pdf/PLAW-116publ27.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ269/pdf/PLAW-116publ269.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ269/pdf/PLAW-116publ269.pdf,2,633,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ268/pdf/PLAW-116publ268.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ268/pdf/PLAW-116publ268.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ267/pdf/PLAW-116publ267.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ267/pdf/PLAW-116publ267.pdf,1,194,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ266/pdf/PLAW-116publ266.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ266/pdf/PLAW-116publ266.pdf,1,187,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ265/pdf/PLAW-116publ265.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ265/pdf/PLAW-116publ265.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ264/pdf/PLAW-116publ264.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ264/pdf/PLAW-116publ264.pdf,1,204,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ263/pdf/PLAW-116publ263.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ263/pdf/PLAW-116publ263.pdf,2,412,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ262/pdf/PLAW-116publ262.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ262/pdf/PLAW-116publ262.pdf,1,231,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ261/pdf/PLAW-116publ261.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ261/pdf/PLAW-116publ261.pdf,10,3759,skip,too short (10p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ260/pdf/PLAW-116publ260.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ260/pdf/PLAW-116publ260.pdf,2126,996677,skip,too long (2126p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ26/pdf/PLAW-116publ26.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ26/pdf/PLAW-116publ26.pdf,11,4725,skip,too short (11p < 15)
acts,Public Law 116-259,https://www.govinfo.gov/content/pkg/PLAW-116publ259/pdf/PLAW-116publ259.pdf,29,12729,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ258/pdf/PLAW-116publ258.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ258/pdf/PLAW-116publ258.pdf,4,1158,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ257/pdf/PLAW-116publ257.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ257/pdf/PLAW-116publ257.pdf,3,1175,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ256/pdf/PLAW-116publ256.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ256/pdf/PLAW-116publ256.pdf,6,1892,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ255/pdf/PLAW-116publ255.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ255/pdf/PLAW-116publ255.pdf,3,1034,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ254/pdf/PLAW-116publ254.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ254/pdf/PLAW-116publ254.pdf,2,427,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ253/pdf/PLAW-116publ253.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ253/pdf/PLAW-116publ253.pdf,2,587,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ252/pdf/PLAW-116publ252.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ252/pdf/PLAW-116publ252.pdf,2,655,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ251/pdf/PLAW-116publ251.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ251/pdf/PLAW-116publ251.pdf,4,1378,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ250/pdf/PLAW-116publ250.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ250/pdf/PLAW-116publ250.pdf,1,274,skip,too short (1p < 15)
acts,Taxpayer First Act,https://www.govinfo.gov/content/pkg/PLAW-116publ25/pdf/PLAW-116publ25.pdf,37,16341,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ249/pdf/PLAW-116publ249.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ249/pdf/PLAW-116publ249.pdf,2,476,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ248/pdf/PLAW-116publ248.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ248/pdf/PLAW-116publ248.pdf,2,623,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ247/pdf/PLAW-116publ247.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ247/pdf/PLAW-116publ247.pdf,5,1334,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ246/pdf/PLAW-116publ246.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ246/pdf/PLAW-116publ246.pdf,1,188,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ245/pdf/PLAW-116publ245.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ245/pdf/PLAW-116publ245.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ244/pdf/PLAW-116publ244.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ244/pdf/PLAW-116publ244.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ243/pdf/PLAW-116publ243.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ243/pdf/PLAW-116publ243.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ242/pdf/PLAW-116publ242.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ242/pdf/PLAW-116publ242.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ241/pdf/PLAW-116publ241.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ241/pdf/PLAW-116publ241.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ240/pdf/PLAW-116publ240.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ240/pdf/PLAW-116publ240.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ24/pdf/PLAW-116publ24.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ24/pdf/PLAW-116publ24.pdf,4,1388,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ239/pdf/PLAW-116publ239.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ239/pdf/PLAW-116publ239.pdf,1,204,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ238/pdf/PLAW-116publ238.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ238/pdf/PLAW-116publ238.pdf,1,215,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ237/pdf/PLAW-116publ237.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ237/pdf/PLAW-116publ237.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ236/pdf/PLAW-116publ236.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ236/pdf/PLAW-116publ236.pdf,1,226,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ235/pdf/PLAW-116publ235.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ235/pdf/PLAW-116publ235.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ234/pdf/PLAW-116publ234.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ234/pdf/PLAW-116publ234.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ233/pdf/PLAW-116publ233.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ233/pdf/PLAW-116publ233.pdf,1,198,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ232/pdf/PLAW-116publ232.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ232/pdf/PLAW-116publ232.pdf,1,209,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ231/pdf/PLAW-116publ231.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ231/pdf/PLAW-116publ231.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ230/pdf/PLAW-116publ230.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ230/pdf/PLAW-116publ230.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ23/pdf/PLAW-116publ23.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ23/pdf/PLAW-116publ23.pdf,12,4933,skip,too short (12p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ229/pdf/PLAW-116publ229.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ229/pdf/PLAW-116publ229.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ228/pdf/PLAW-116publ228.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ228/pdf/PLAW-116publ228.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ227/pdf/PLAW-116publ227.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ227/pdf/PLAW-116publ227.pdf,1,232,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ226/pdf/PLAW-116publ226.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ226/pdf/PLAW-116publ226.pdf,1,154,skip,too short (1p < 15)
